num,sgId,sgTypecode,huboid,sggName,sdName,wiwName,giho,gihoSangse,jdName,name,hanjaName,gender,birthday,age,addr,jobId,job,eduId,edu,career1,career2,dugsu,dugyul
158,19960411,2,10029379,청주시흥덕구,충청북도,청주시흥덕구,4,,자유민주연합,오용운,吳龍雲,남,19261214,69,,2,정당인,10,국민대 정치학과 졸,충청북도지사,제10. 13대 국회의원,49292,43.4
159,19960411,2,10029476,충주시,충청북도,충주시,4,,자유민주연합,김선길,金善吉,남,19340108,62,,2,정당인,11,미국 아메리칸대학원 졸업,상공부차관,자민련충주시지구당위원장,41388,43.1
160,19960411,2,10029875,제천시·단양군,충청북도,제천시,4,,무소속,김영준,金永俊,남,19410427,54,,11,변호사,10,고려대학교 법학과 졸업,서울.부산.제천지청검사,제11대 국회의원,27972,31.98
161,19960411,2,10029706,청원군,충청북도,청원군,1,,신한국당,신경식,辛卿植,남,19381014,57,,1,국회의원,10,고려대 영문학과 졸업,13.14대 국회의원,국회문화.체육.공보위원장,21853,37.93
162,19960411,2,10029621,보은군·옥천군·영동군,충청북도,영동군,4,,자유민주연합,어준선,魚俊善,남,19370505,58,,13,안국약품㈜ 대표,10,중앙대 경상대학 경제과 졸업,안국약품(주)대표이사,한국청년회의소연수원장,33117,35.27
163,19960411,2,10030438,진천군·음성군,충청북도,음성군,4,,자유민주연합,정우택,鄭宇澤,남,19530218,43,,2,정치인,11,하와이대대학원경제학과 졸업,제22회행정고등고시합격,경제기획원법무담당관,33771,48.58
164,19960411,2,10029549,괴산군,충청북도,괴산군,1,,신한국당,김종호,金宗鎬,남,19351130,60,,1,국회의원,11,서울대학교 법과대학 행정학과 졸,"내무부장관, 충청북도지사",신한국당 정책위원장,22584,53.58
165,19960411,2,10030073,천안시갑,충청남도,천안시갑,3,,자유민주연합,정일영,鄭壹永,남,19440320,52,,2,정당인,9,서울대 농과대 축산학과 졸,13대 국회의원,"자민련천안시갑지구당위원장, 천안중앙신협 이사장",34789,49.78
166,19960411,2,10029714,천안시을,충청남도,천안시을,4,,자유민주연합,함석재,咸錫宰,남,19381128,57,,11,변호사,10,서울대학교 법학과 졸업,"부산지방검찰청 부장검사, 서울북부지방청 차장검사",14대 국회의원,37509,60.46
167,19960411,2,10029393,공주시,충청남도,공주시,4,,자유민주연합,정석모,鄭石謨,남,19290303,67,,2,정치인,10,서울대 법학과 졸업,"10,11,12,13,14대 국회의원",내무부장관,33155,49.94
168,19960411,2,10029422,보령시,충청남도,보령시,2,,자유민주연합,김용환,金龍煥,남,19320205,64,,1,국회의원,10,서울대 법과대 졸,재무부장관,자민련부총재,36945,70.27
169,19960411,2,10029737,아산시,충청남도,아산시,4,,자유민주연합,이상만,李相晩,남,19390412,57,,2,정당인,10,서울대 물리과 졸업,행정고등고시합격(1963),경제기획원예산국장,35589,48.92
170,19960411,2,10029836,서산시·태안군,충청남도,서산시,4,,자유민주연합,변웅전,邊雄田,남,19401015,55,,2,정치인,10,중앙대 심리학과 졸업,문화방송아나운서 실장,문화방송위원,52723,54.17
171,19960411,2,10030038,논산시·금산군,충청남도,논산시,4,,자유민주연합,김범명,金範明,남,19430910,52,,1,국회의원,10,고려대정외과 졸업,국회재무위간사,95예산결산특별위원회간사,49075,46.05
172,19960411,2,10029891,연기군,충청남도,연기군,4,,자유민주연합,김고성,金高盛,남,19410725,54,,2,정당인,7,조치원고등학교 졸업,충청남도의회 부의장,자민련연기군지구당 위원장,15428,38.31
173,19960411,2,10029376,부여군,충청남도,부여군,4,,자유민주연합,김종필,金鍾泌,남,19260107,70,,1,국회의원,10,육군사관학교졸업,국무총리,자유민주연합총재,35292,66.35
174,19960411,2,10029911,서천군,충청남도,서천군,3,,자유민주연합,이긍규,李肯珪,남,19411020,54,,1,국회의원,10,동국대학교 법과대학 졸,"13,14대 국회의원",자유민주연합총재 비서실장,20121,47
175,19960411,2,10030339,청양군·홍성군,충청남도,홍성군,1,,신한국당,이완구,李完九,남,19500602,45,,2,정치인,11,미국 미시간주립대학원 졸업,로스앤젤레스한국총영사,충남.북 경찰청장,35638,47.45
176,19960411,2,10029421,예산군,충청남도,예산군,3,,자유민주연합,조종석,趙鍾奭,남,19320130,64,,2,정당인,11,건국대 행정대학원 졸업,치안본부장,예산농고총동창회장,27096,48.57
177,19960411,2,10029723,당진군,충청남도,당진군,4,,자유민주연합,김현욱,金顯煜,남,19390122,57,,2,정당인,11,오스트리아 윈 대학교 대학원졸,제 11.12.13대 국회의원,자유민주연합정책위 의장,29897,51.27
178,19960411,2,10030277,전주시완산구,전라북도,전주시완산구,2,,새정치국민회의,장영달,張永達,남,19480824,47,,1,국회의원,11,국민대학교 대학원 법학과 졸,국회 내무위원회 위원,"새정치국민회의 전주, 완산지구당위원장",87158,74.9
179,19960411,2,10030450,전주시덕진구,전라북도,전주시덕진구,2,,새정치국민회의,정동영,鄭東泳,남,19530617,42,,2,정당인,10,서울대학교문리대국사학과졸업,MBC뉴스데스크 주말앵커,새정치국민회의 당무위원,97858,89.91
180,19960411,2,10029508,군산시갑,전라북도,군산시갑,2,,새정치국민회의,채영석,蔡映錫,남,19341207,61,,1,국회의원,10,중앙대학교 정치외교학과 졸업,조선일보 정치부기자,"제13,14대 국회의원",26883,46.03
181,19960411,2,10029669,군산시을,전라북도,군산시을,1,,신한국당,강현욱,姜賢旭,남,19380327,58,,2,지구당위원장,10,서울대학교 정외과졸업,경제기획원차관,농림수산부장관,36100,53.78
182,19960411,2,10030154,익산시갑,전라북도,익산시갑,2,,새정치국민회의,최재승,崔在昇,남,19460204,50,,1,국회의원,10,경희대학교 정치외교학과 졸업,제14대 국회의원,김대중 대표 비서실 차장,43654,62.55
183,19960411,2,10029871,익산시을,전라북도,익산시을,2,,새정치국민회의,이협,李協,남,19410419,54,,1,국회의원,10,서울대학교 법학과 졸업,새정치국민회의 당무위원,제14대 국회의원,52888,70.49
